date,time,code,open,high,low,close,volume,amount,adjustflag
2025-01-02,20250102113000000,sh.600000,10.2100,10.2200,10.2000,10.2200,684000,6985952.0000,3
2025-01-02,20250102130500000,sh.600000,10.2200,10.2200,10.1900,10.2000,694000,7082048.0000,3
2025-01-02,20250102131000000,sh.600000,10.2000,10.2100,10.1500,10.1800,1480500,15069440.0000,3
2025-01-02,20250102131500000,sh.600000,10.1800,10.1900,10.1600,10.1800,879100,8939936.0000,3
2025-01-02,20250102132000000,sh.600000,10.1800,10.1900,10.1600,10.1900,1165000,11850560.0000,3
2025-01-02,20250102132500000,sh.600000,10.1900,10.1900,10.1700,10.1700,976500,9937024.0000,3
2025-01-02,20250102133000000,sh.600000,10.1700,10.1900,10.1500,10.1600,833000,8468672.0000,3
2025-01-02,20250102133500000,sh.600000,10.1600,10.1700,10.1400,10.1600,2292400,23274528.0000,3
2025-01-02,20250102134000000,sh.600000,10.1600,10.1700,10.1300,10.1400,1248200,12667328.0000,3
2025-01-02,20250102134500000,sh.600000,10.1400,10.1500,10.1200,10.1300,1047000,10606624.0000,3
2025-01-02,20250102135000000,sh.600000,10.1300,10.1400,10.1100,10.1400,1018900,10318496.0000,3
2025-01-02,20250102135500000,sh.600000,10.1400,10.1500,10.1200,10.1200,722800,7321528.0000,3
2025-01-02,20250102140000000,sh.600000,10.1300,10.1400,10.1100,10.1400,1827900,18500169.0000,3
2025-01-02,20250102140500000,sh.600000,10.1400,10.1400,10.1100,10.1300,1494400,15124861.0000,3
2025-01-02,20250102141000000,sh.600000,10.1200,10.1300,10.1100,10.1100,1082300,10945535.0000,3
2025-01-02,20250102141500000,sh.600000,10.1000,10.1200,10.1000,10.1100,1118900,11315523.0000,3
2025-01-02,20250102142000000,sh.600000,10.1200,10.1200,10.0800,10.1100,2622500,26486214.0000,3
2025-01-02,20250102142500000,sh.600000,10.1100,10.1300,10.0900,10.1300,1133200,11457330.0000,3
2025-01-02,20250102143000000,sh.600000,10.1200,10.1700,10.1200,10.1600,1095300,11115528.0000,3
2025-01-02,20250102143500000,sh.600000,10.1500,10.1700,10.1200,10.1300,1995100,20217336.0000,3
2025-01-02,20250102144000000,sh.600000,10.1200,10.1400,10.0800,10.0900,3867400,39038280.0000,3
2025-01-02,20250102144500000,sh.600000,10.0900,10.1000,10.0700,10.0800,2570200,25923968.0000,3
2025-01-02,20250102145000000,sh.600000,10.0800,10.1100,10.0500,10.1100,2788500,28089088.0000,3
2025-01-02,20250102145500000,sh.600000,10.1000,10.1300,10.0900,10.1100,2174900,21993540.0000,3
2025-01-02,20250102150000000,sh.600000,10.1100,10.1300,10.1100,10.1300,1176500,11914752.0000,3
2025-01-03,20250103093500000,sh.600000,10.1200,10.2200,10.1000,10.1400,5419300,55019564.0000,3
2025-01-03,20250103094000000,sh.600000,10.1300,10.1400,10.0700,10.0700,2221900,22441444.0000,3
2025-01-03,20250103094500000,sh.600000,10.0700,10.1100,10.0600,10.0900,1243900,12542320.0000,3
2025-01-03,20250103095000000,sh.600000,10.0900,10.1200,10.0700,10.0700,1003600,10131040.0000,3
2025-01-03,20250103095500000,sh.600000,10.0800,10.1100,10.0700,10.1000,1325700,13376384.0000,3
2025-01-03,20250103100000000,sh.600000,10.1000,10.1100,10.0800,10.0900,1147500,11582848.0000,3
2025-01-03,20250103100500000,sh.600000,10.0900,10.1100,10.0600,10.1000,1074100,10828824.0000,3
2025-01-03,20250103101000000,sh.600000,10.1000,10.1100,10.0600,10.0600,763900,7701344.0000,3
2025-01-03,20250103101500000,sh.600000,10.0500,10.0800,10.0300,10.0800,1340200,13465776.0000,3
2025-01-03,20250103102000000,sh.600000,10.0700,10.1000,10.0700,10.1000,636200,6419072.0000,3
2025-01-03,20250103102500000,sh.600000,10.1000,10.1100,10.0800,10.1000,622600,6285040.0000,3
2025-01-03,20250103103000000,sh.600000,10.0900,10.1200,10.0900,10.1100,510000,5148176.0000,3
2025-01-03,20250103103500000,sh.600000,10.1100,10.1700,10.1100,10.1600,1295100,13133840.0000,3
2025-01-03,20250103104000000,sh.600000,10.1600,10.1800,10.1300,10.1300,992700,10085536.0000,3
2025-01-03,20250103104500000,sh.600000,10.1400,10.1400,10.0900,10.0900,958700,9694688.0000,3
2025-01-03,20250103105000000,sh.600000,10.1000,10.1000,10.0700,10.0800,620500,6258176.0000,3
2025-01-03,20250103105500000,sh.600000,10.0800,10.1000,10.0800,10.1000,338500,3416848.0000,3
2025-01-03,20250103110000000,sh.600000,10.1000,10.1100,10.0800,10.0900,593700,5992256.0000,3
2025-01-03,20250103110500000,sh.600000,10.0900,10.1300,10.0900,10.1100,530900,5367696.0000,3
2025-01-03,20250103111000000,sh.600000,10.1100,10.1200,10.0900,10.1100,346000,3497504.0000,3
2025-01-03,20250103111500000,sh.600000,10.1100,10.1400,10.1000,10.1200,419900,4246336.0000,3
2025-01-03,20250103112000000,sh.600000,10.1200,10.1200,10.0900,10.1200,313200,3165600.0000,3
2025-01-03,20250103112500000,sh.600000,10.1200,10.1400,10.1000,10.1300,415200,4200720.0000,3
2025-01-03,20250103113000000,sh.600000,10.1300,10.1400,10.1100,10.1100,393300,3981040.0000,3
2025-01-03,20250103130500000,sh.600000,10.1100,10.1200,10.0800,10.0800,1110600,11212688.0000,3
2025-01-03,20250103131000000,sh.600000,10.0800,10.1100,10.0800,10.1000,729700,7368896.0000,3
2025-01-03,20250103131500000,sh.600000,10.1000,10.1000,10.0700,10.1000,734700,7409472.0000,3
2025-01-03,20250103132000000,sh.600000,10.1000,10.1200,10.0800,10.1000,443500,4477792.0000,3
2025-01-03,20250103132500000,sh.600000,10.0900,10.1100,10.0600,10.0700,1050900,10590080.0000,3
2025-01-03,20250103133000000,sh.600000,10.0700,10.1000,10.0700,10.0900,821600,8285888.0000,3
2025-01-03,20250103133500000,sh.600000,10.0900,10.1500,10.0700,10.1400,1195300,12091424.0000,3
2025-01-03,20250103134000000,sh.600000,10.1400,10.1600,10.1300,10.1300,910000,9230304.0000,3
2025-01-03,20250103134500000,sh.600000,10.1400,10.1500,10.0900,10.1000,2034100,20562368.0000,3
2025-01-03,20250103135000000,sh.600000,10.1000,10.1100,10.0800,10.1100,1164700,11756832.0000,3
2025-01-03,20250103135500000,sh.600000,10.1100,10.1200,10.0800,10.0900,766000,7735264.0000,3
2025-01-03,20250103140000000,sh.600000,10.0900,10.1100,10.0800,10.0900,775200,7821216.0000,3
2025-01-03,20250103140500000,sh.600000,10.0900,10.0900,10.0600,10.0700,934500,9414976.0000,3
2025-01-03,20250103141000000,sh.600000,10.0700,10.0700,10.0400,10.0600,2076800,20895488.0000,3
2025-01-03,20250103141500000,sh.600000,10.0500,10.0600,10.0200,10.0500,890900,8947296.0000,3
2025-01-03,20250103142000000,sh.600000,10.0500,10.0500,10.0200,10.0500,1194300,11986336.0000,3
2025-01-03,20250103142500000,sh.600000,10.0500,10.0600,10.0300,10.0500,1324700,13304576.0000,3
2025-01-03,20250103143000000,sh.600000,10.0500,10.0700,10.0400,10.0600,702700,7063264.0000,3
2025-01-03,20250103143500000,sh.600000,10.0500,10.0600,10.0200,10.0400,989800,9934560.0000,3
2025-01-03,20250103144000000,sh.600000,10.0400,10.0700,10.0300,10.0600,1171300,11769440.0000,3
2025-01-03,20250103144500000,sh.600000,10.0600,10.0700,10.0400,10.0700,1128400,11350400.0000,3
2025-01-03,20250103145000000,sh.600000,10.0700,10.0800,10.0400,10.0500,1021900,10278240.0000,3
2025-01-03,20250103145500000,sh.600000,10.0400,10.0700,10.0300,10.0700,2245000,22555200.0000,3
2025-01-03,20250103150000000,sh.600000,10.0500,10.0700,10.0500,10.0600,948400,9542720.0000,3
2025-01-06,20250106093500000,sh.600000,10.1300,10.1300,10.0000,10.0400,6003100,60364184.0000,3
2025-01-06,20250106094000000,sh.600000,10.0500,10.0600,9.9800,10.0300,3484500,34908896.0000,3
2025-01-06,20250106094500000,sh.600000,10.0200,10.0400,9.9900,10.0300,1382300,13842376.0000,3
2025-01-06,20250106095000000,sh.600000,10.0300,10.0300,10.0000,10.0000,1396200,13981656.0000,3
2025-01-06,20250106095500000,sh.600000,10.0000,10.0100,9.9500,9.9800,4219900,42025816.0000,3
2025-01-06,20250106100000000,sh.600000,9.9800,9.9800,9.9600,9.9700,745600,7433136.0000,3
2025-01-06,20250106100500000,sh.600000,9.9600,9.9600,9.8200,9.8400,3537800,35012928.0000,3
2025-01-06,20250106101000000,sh.600000,9.8200,9.9300,9.8100,9.9000,2162700,21353696.0000,3
2025-01-06,20250106101500000,sh.600000,9.9100,10.0100,9.9000,10.0000,1206400,12020672.0000,3
2025-01-06,20250106102000000,sh.600000,10.0100,10.0400,10.0000,10.0300,1123600,11266864.0000,3
2025-01-06,20250106102500000,sh.600000,10.0500,10.0500,10.0100,10.0200,940600,9431920.0000,3
2025-01-06,20250106103000000,sh.600000,10.0200,10.1000,10.0200,10.0600,1636400,16469408.0000,3
2025-01-06,20250106103500000,sh.600000,10.0700,10.0900,10.0500,10.0800,1078100,10856896.0000,3
2025-01-06,20250106104000000,sh.600000,10.0700,10.0900,10.0500,10.0700,1114400,11214816.0000,3
2025-01-06,20250106104500000,sh.600000,10.0800,10.0900,10.0700,10.0700,1194000,12033856.0000,3
2025-01-06,20250106105000000,sh.600000,10.0700,10.1100,10.0700,10.1100,1220400,12314528.0000,3
2025-01-06,20250106105500000,sh.600000,10.1100,10.1200,10.0900,10.1200,1022700,10339936.0000,3
2025-01-06,20250106110000000,sh.600000,10.1200,10.1400,10.1100,10.1300,1223500,12392128.0000,3
2025-01-06,20250106110500000,sh.600000,10.1400,10.1700,10.1300,10.1600,1400000,14220704.0000,3
2025-01-06,20250106111000000,sh.600000,10.1600,10.1800,10.1600,10.1700,1266500,12876704.0000,3
2025-01-06,20250106111500000,sh.600000,10.1600,10.1800,10.1500,10.1600,1363600,13870560.0000,3
2025-01-06,20250106112000000,sh.600000,10.1600,10.1800,10.1200,10.1300,1497600,15195776.0000,3
2025-01-06,20250106112500000,sh.600000,10.1300,10.1500,10.1000,10.1400,991200,10032672.0000,3
2025-01-06,20250106113000000,sh.600000,10.1400,10.1700,10.1300,10.1600,581200,5898624.0000,3
2025-01-06,20250106130500000,sh.600000,10.1600,10.1600,10.1200,10.1300,1695400,17189536.0000,3
2025-01-06,20250106131000000,sh.600000,10.1400,10.1700,10.1300,10.1600,604600,6141888.0000,3
2025-01-06,20250106131500000,sh.600000,10.1600,10.1900,10.1400,10.1600,1293000,13150880.0000,3
2025-01-06,20250106132000000,sh.600000,10.1500,10.1600,10.1400,10.1500,837700,8503872.0000,3
2025-01-06,20250106132500000,sh.600000,10.1500,10.1600,10.1100,10.1300,999200,10130464.0000,3
2025-01-06,20250106133000000,sh.600000,10.1300,10.1500,10.1200,10.1500,640500,6485536.0000,3
2025-01-06,20250106133500000,sh.600000,10.1300,10.1400,10.1100,10.1200,1373100,13898560.0000,3
2025-01-06,20250106134000000,sh.600000,10.1200,10.1300,10.1000,10.1000,1370700,13855744.0000,3
2025-01-06,20250106134500000,sh.600000,10.1000,10.1300,10.0900,10.1100,2455600,24807424.0000,3
2025-01-06,20250106135000000,sh.600000,10.1100,10.1200,10.0900,10.1000,1188000,12010458.0000,3
2025-01-06,20250106135500000,sh.600000,10.1000,10.1200,10.0900,10.1100,1016900,10268744.0000,3
2025-01-06,20250106140000000,sh.600000,10.1100,10.1300,10.1000,10.1200,1101800,11140030.0000,3
2025-01-06,20250106140500000,sh.600000,10.1200,10.1500,10.1200,10.1500,1735400,17577669.0000,3
2025-01-06,20250106141000000,sh.600000,10.1400,10.1700,10.1400,10.1600,859800,8734912.0000,3
2025-01-06,20250106141500000,sh.600000,10.1500,10.1600,10.1300,10.1300,1579500,16013939.0000,3
2025-01-06,20250106142000000,sh.600000,10.1300,10.1700,10.1100,10.1300,2632400,26717572.0000,3
2025-01-06,20250106142500000,sh.600000,10.1300,10.1500,10.1100,10.1300,2162100,21896648.0000,3
2025-01-06,20250106143000000,sh.600000,10.1400,10.1600,10.1200,10.1300,2470900,25043444.0000,3
2025-01-06,20250106143500000,sh.600000,10.1500,10.1500,10.1100,10.1200,1768800,17911374.0000,3
2025-01-06,20250106144000000,sh.600000,10.1200,10.1600,10.1200,10.1400,1713100,17361472.0000,3
2025-01-06,20250106144500000,sh.600000,10.1400,10.1800,10.1300,10.1600,2280200,23127356.0000,3
2025-01-06,20250106145000000,sh.600000,10.1500,10.1900,10.1300,10.1700,3401500,34522230.0000,3
2025-01-06,20250106145500000,sh.600000,10.1600,10.1900,10.1400,10.1700,2085600,21196040.0000,3
2025-01-06,20250106150000000,sh.600000,10.1700,10.1800,10.1500,10.1500,752700,7644797.0000,3
2025-01-07,20250107093500000,sh.600000,10.1100,10.1900,10.1100,10.1200,3039800,30875434.0000,3
2025-01-07,20250107094000000,sh.600000,10.1300,10.1900,10.1200,10.1600,937200,9526682.0000,3
2025-01-07,20250107094500000,sh.600000,10.1600,10.1700,10.1500,10.1500,986300,10020704.0000,3
2025-01-07,20250107095000000,sh.600000,10.1400,10.1700,10.1400,10.1500,625100,6348696.0000,3
2025-01-07,20250107095500000,sh.600000,10.1500,10.1500,10.1200,10.1400,496400,5028820.0000,3
2025-01-07,20250107100000000,sh.600000,10.1400,10.1700,10.1200,10.1600,433300,4394968.0000,3
2025-01-07,20250107100500000,sh.600000,10.1600,10.1900,10.1500,10.1600,547800,5569752.0000,3
2025-01-07,20250107101000000,sh.600000,10.1500,10.1700,10.1400,10.1600,379200,3849896.0000,3
2025-01-07,20250107101500000,sh.600000,10.1600,10.1800,10.1500,10.1700,468900,4766000.0000,3
2025-01-07,20250107102000000,sh.600000,10.1700,10.1700,10.1400,10.1700,678500,6890144.0000,3
2025-01-07,20250107102500000,sh.600000,10.1700,10.1700,10.1500,10.1700,264500,2688248.0000,3
2025-01-07,20250107103000000,sh.600000,10.1700,10.1800,10.1500,10.1700,433400,4405288.0000,3
2025-01-07,20250107103500000,sh.600000,10.1700,10.1800,10.1600,10.1600,454800,4623840.0000,3
2025-01-07,20250107104000000,sh.600000,10.1600,10.1800,10.1500,10.1700,549500,5584232.0000,3
2025-01-07,20250107104500000,sh.600000,10.1500,10.1700,10.1400,10.1400,538000,5462312.0000,3
2025-01-07,20250107105000000,sh.600000,10.1400,10.1500,10.1200,10.1400,494300,5010016.0000,3
2025-01-07,20250107105500000,sh.600000,10.1400,10.1600,10.1300,10.1600,458600,4649056.0000,3
2025-01-07,20250107110000000,sh.600000,10.1600,10.1700,10.1500,10.1700,431400,4382256.0000,3
2025-01-07,20250107110500000,sh.600000,10.1600,10.1700,10.1500,10.1700,368800,3746064.0000,3
2025-01-07,20250107111000000,sh.600000,10.1600,10.1800,10.1500,10.1800,484900,4929904.0000,3
2025-01-07,20250107111500000,sh.600000,10.1800,10.1900,10.1600,10.1800,369400,3758928.0000,3
2025-01-07,20250107112000000,sh.600000,10.1800,10.1900,10.1700,10.1900,843900,8592000.0000,3
2025-01-07,20250107112500000,sh.600000,10.1900,10.2100,10.1800,10.2100,822300,8388224.0000,3
2025-01-07,20250107113000000,sh.600000,10.2100,10.2200,10.2000,10.2200,653700,6674192.0000,3
2025-01-07,20250107130500000,sh.600000,10.2100,10.2200,10.1900,10.2000,758200,7735456.0000,3
2025-01-07,20250107131000000,sh.600000,10.2000,10.2100,10.1900,10.2000,330800,3374464.0000,3
2025-01-07,20250107131500000,sh.600000,10.2000,10.2100,10.1800,10.1900,276600,2820496.0000,3
2025-01-07,20250107132000000,sh.600000,10.2000,10.2100,10.1800,10.2000,503100,5130000.0000,3
2025-01-07,20250107132500000,sh.600000,10.2000,10.2300,10.1800,10.2300,942700,9619232.0000,3
2025-01-07,20250107133000000,sh.600000,10.2200,10.2800,10.2200,10.2700,2194300,22508336.0000,3
2025-01-07,20250107133500000,sh.600000,10.2700,10.2800,10.2600,10.2800,864300,8877712.0000,3
2025-01-07,20250107134000000,sh.600000,10.2800,10.2800,10.2500,10.2600,607300,6233056.0000,3
2025-01-07,20250107134500000,sh.600000,10.2600,10.2800,10.2500,10.2700,430300,4417696.0000,3
2025-01-07,20250107135000000,sh.600000,10.2700,10.2800,10.2200,10.2400,1556200,15948688.0000,3
2025-01-07,20250107135500000,sh.600000,10.2400,10.2700,10.2300,10.2600,1243700,12731808.0000,3
2025-01-07,20250107140000000,sh.600000,10.2600,10.2700,10.2400,10.2500,506300,5191968.0000,3
2025-01-07,20250107140500000,sh.600000,10.2600,10.2600,10.2200,10.2300,498800,5106544.0000,3
2025-01-07,20250107141000000,sh.600000,10.2300,10.2400,10.2200,10.2400,665800,6815904.0000,3
2025-01-07,20250107141500000,sh.600000,10.2400,10.2600,10.2200,10.2400,1269800,13024672.0000,3
2025-01-07,20250107142000000,sh.600000,10.2500,10.2600,10.2300,10.2500,713200,7304800.0000,3
2025-01-07,20250107142500000,sh.600000,10.2400,10.2600,10.2300,10.2600,1867800,19157120.0000,3
2025-01-07,20250107143000000,sh.600000,10.2600,10.2800,10.2500,10.2700,930000,9549984.0000,3
2025-01-07,20250107143500000,sh.600000,10.2700,10.2700,10.2600,10.2700,1080600,11091424.0000,3
2025-01-07,20250107144000000,sh.600000,10.2700,10.2800,10.2600,10.2700,722600,7422112.0000,3
2025-01-07,20250107144500000,sh.600000,10.2800,10.2900,10.2700,10.2700,1560800,16036416.0000,3
2025-01-07,20250107145000000,sh.600000,10.2800,10.2800,10.2700,10.2700,979400,10063808.0000,3
2025-01-07,20250107145500000,sh.600000,10.2800,10.2900,10.2700,10.2700,2331900,23981184.0000,3
2025-01-07,20250107150000000,sh.600000,10.2900,10.3000,10.2700,10.2700,1795700,18455264.0000,3
2025-01-08,20250108093500000,sh.600000,10.2600,10.3000,10.2400,10.2800,2613700,26853336.0000,3
2025-01-08,20250108094000000,sh.600000,10.2800,10.3300,10.2700,10.3300,1923800,19802832.0000,3
2025-01-08,20250108094500000,sh.600000,10.3300,10.3500,10.3100,10.3400,1765000,18229584.0000,3
2025-01-08,20250108095000000,sh.600000,10.3400,10.3700,10.3100,10.3400,1681200,17389964.0000,3
2025-01-08,20250108095500000,sh.600000,10.3400,10.3400,10.2700,10.3000,1025700,10566456.0000,3
2025-01-08,20250108100000000,sh.600000,10.3100,10.3200,10.2900,10.3000,923900,9515280.0000,3
2025-01-08,20250108100500000,sh.600000,10.3000,10.3400,10.3000,10.3400,636900,6574640.0000,3
2025-01-08,20250108101000000,sh.600000,10.3300,10.3600,10.3300,10.3400,1261800,13052208.0000,3
2025-01-08,20250108101500000,sh.600000,10.3400,10.3400,10.3100,10.3400,891900,9207648.0000,3
2025-01-08,20250108102000000,sh.600000,10.3400,10.3500,10.3200,10.3400,1231100,12723384.0000,3
2025-01-08,20250108102500000,sh.600000,10.3400,10.3500,10.3300,10.3300,764100,7901120.0000,3
2025-01-08,20250108103000000,sh.600000,10.3300,10.3400,10.2900,10.3000,1090500,11242016.0000,3
2025-01-08,20250108103500000,sh.600000,10.3000,10.3200,10.3000,10.3200,835800,8617008.0000,3
2025-01-08,20250108104000000,sh.600000,10.3100,10.3100,10.2800,10.2900,849500,8743184.0000,3
2025-01-08,20250108104500000,sh.600000,10.2900,10.2900,10.2700,10.2800,578100,5943520.0000,3
2025-01-08,20250108105000000,sh.600000,10.2800,10.2900,10.2700,10.2700,773300,7944448.0000,3
2025-01-08,20250108105500000,sh.600000,10.2700,10.2800,10.2600,10.2800,678600,6965712.0000,3
2025-01-08,20250108110000000,sh.600000,10.2800,10.2800,10.2300,10.2500,893400,9166704.0000,3
2025-01-08,20250108110500000,sh.600000,10.2500,10.2600,10.2100,10.2300,1665100,17023712.0000,3
2025-01-08,20250108111000000,sh.600000,10.2300,10.2500,10.2000,10.2300,1052500,10763280.0000,3
2025-01-08,20250108111500000,sh.600000,10.2200,10.2400,10.2200,10.2400,1198100,12261216.0000,3
2025-01-08,20250108112000000,sh.600000,10.2400,10.2900,10.2200,10.2600,1037500,10626288.0000,3
2025-01-08,20250108112500000,sh.600000,10.2700,10.2800,10.2200,10.2400,1021200,10468272.0000,3
2025-01-08,20250108113000000,sh.600000,10.2400,10.2500,10.2100,10.2200,611300,6252576.0000,3
2025-01-08,20250108130500000,sh.600000,10.2200,10.2700,10.2200,10.2500,1232900,12634784.0000,3
2025-01-08,20250108131000000,sh.600000,10.2500,10.2500,10.2300,10.2500,618000,6328448.0000,3
2025-01-08,20250108131500000,sh.600000,10.2400,10.2700,10.2400,10.2700,597400,6128096.0000,3
2025-01-08,20250108132000000,sh.600000,10.2600,10.2700,10.2400,10.2500,357600,3665984.0000,3
2025-01-08,20250108132500000,sh.600000,10.2500,10.2800,10.2400,10.2700,673000,6902240.0000,3
2025-01-08,20250108133000000,sh.600000,10.2700,10.2900,10.2700,10.2700,597800,6142304.0000,3
2025-01-08,20250108133500000,sh.600000,10.2700,10.3000,10.2500,10.2700,1954900,20094304.0000,3
2025-01-08,20250108134000000,sh.600000,10.2700,10.2800,10.2500,10.2700,573000,5883360.0000,3
2025-01-08,20250108134500000,sh.600000,10.2700,10.2800,10.2600,10.2800,726900,7467648.0000,3
2025-01-08,20250108135000000,sh.600000,10.2800,10.3100,10.2700,10.3000,1331700,13702880.0000,3
2025-01-08,20250108135500000,sh.600000,10.2900,10.3100,10.2900,10.3000,715700,7369408.0000,3
2025-01-08,20250108140000000,sh.600000,10.3000,10.3100,10.2800,10.3000,919500,9462176.0000,3
2025-01-08,20250108140500000,sh.600000,10.3000,10.3100,10.2900,10.3100,551700,5684448.0000,3
2025-01-08,20250108141000000,sh.600000,10.3100,10.3300,10.3000,10.3300,786500,8112192.0000,3
2025-01-08,20250108141500000,sh.600000,10.3200,10.3500,10.3200,10.3400,1145600,11836736.0000,3
2025-01-08,20250108142000000,sh.600000,10.3300,10.3400,10.3100,10.3400,974800,10069504.0000,3
2025-01-08,20250108142500000,sh.600000,10.3400,10.3400,10.3100,10.3300,560300,5783072.0000,3
2025-01-08,20250108143000000,sh.600000,10.3300,10.3300,10.3000,10.3000,1035800,10683232.0000,3
2025-01-08,20250108143500000,sh.600000,10.3000,10.3200,10.2700,10.2700,1030100,10597280.0000,3
2025-01-08,20250108144000000,sh.600000,10.2700,10.2900,10.2500,10.2800,1245600,12793088.0000,3
2025-01-08,20250108144500000,sh.600000,10.2800,10.3100,10.2800,10.2900,1357300,13986272.0000,3
2025-01-08,20250108145000000,sh.600000,10.2900,10.3200,10.2800,10.2800,640400,6595936.0000,3
2025-01-08,20250108145500000,sh.600000,10.2800,10.3000,10.2800,10.3000,890400,9162912.0000,3
2025-01-08,20250108150000000,sh.600000,10.3000,10.3000,10.2800,10.3000,1128100,11615968.0000,3
2025-01-09,20250109093500000,sh.600000,10.3300,10.3300,10.1700,10.2000,5399300,55148872.0000,3
2025-01-09,20250109094000000,sh.600000,10.1900,10.2000,10.1400,10.1700,1858900,18903216.0000,3
2025-01-09,20250109094500000,sh.600000,10.1800,10.1800,10.1300,10.1500,1237300,12556696.0000,3
2025-01-09,20250109095000000,sh.600000,10.1500,10.1900,10.1300,10.1800,1165900,11828360.0000,3
2025-01-09,20250109095500000,sh.600000,10.1800,10.2100,10.1600,10.2100,561300,5716848.0000,3
2025-01-09,20250109100000000,sh.600000,10.2100,10.2400,10.2000,10.2200,720400,7360512.0000,3
2025-01-09,20250109100500000,sh.600000,10.2300,10.2500,10.2100,10.2200,344900,3526864.0000,3
2025-01-09,20250109101000000,sh.600000,10.2200,10.2600,10.2100,10.2500,788600,8078744.0000,3
2025-01-09,20250109101500000,sh.600000,10.2500,10.2800,10.2200,10.2300,623300,6394080.0000,3
2025-01-09,20250109102000000,sh.600000,10.2300,10.2300,10.2000,10.2100,323700,3307160.0000,3
2025-01-09,20250109102500000,sh.600000,10.2100,10.2200,10.2000,10.2000,438900,4479112.0000,3
2025-01-09,20250109103000000,sh.600000,10.2000,10.2300,10.2000,10.2000,436300,4454544.0000,3
2025-01-09,20250109103500000,sh.600000,10.2000,10.2400,10.1900,10.2300,595200,6073792.0000,3
2025-01-09,20250109104000000,sh.600000,10.2300,10.2500,10.2200,10.2300,523400,5353936.0000,3
2025-01-09,20250109104500000,sh.600000,10.2300,10.2600,10.2100,10.2200,851300,8711744.0000,3
2025-01-09,20250109105000000,sh.600000,10.2200,10.2300,10.2100,10.2100,446600,4561616.0000,3
2025-01-09,20250109105500000,sh.600000,10.2100,10.2300,10.2100,10.2100,594300,6074848.0000,3
2025-01-09,20250109110000000,sh.600000,10.2200,10.2300,10.2100,10.2200,626500,6402352.0000,3
2025-01-09,20250109110500000,sh.600000,10.2100,10.2300,10.2000,10.2000,466400,4762880.0000,3
2025-01-09,20250109111000000,sh.600000,10.2100,10.2400,10.2000,10.2200,436800,4463712.0000,3
2025-01-09,20250109111500000,sh.600000,10.2100,10.2700,10.2100,10.2700,639200,6549408.0000,3
2025-01-09,20250109112000000,sh.600000,10.2700,10.2800,10.2500,10.2600,897200,9209216.0000,3
2025-01-09,20250109112500000,sh.600000,10.2600,10.2900,10.2600,10.2900,700400,7197504.0000,3
2025-01-09,20250109113000000,sh.600000,10.2800,10.3100,10.2800,10.3000,1124600,11578624.0000,3
2025-01-09,20250109130500000,sh.600000,10.3000,10.3000,10.2500,10.3000,1444200,14832672.0000,3
2025-01-09,20250109131000000,sh.600000,10.3000,10.3200,10.2900,10.3000,1179800,12159312.0000,3
2025-01-09,20250109131500000,sh.600000,10.3000,10.3200,10.2900,10.2900,1161400,11965568.0000,3
2025-01-09,20250109132000000,sh.600000,10.3000,10.3200,10.2900,10.3200,904800,9328048.0000,3
2025-01-09,20250109132500000,sh.600000,10.3200,10.3200,10.2800,10.2800,698500,7192800.0000,3
2025-01-09,20250109133000000,sh.600000,10.2800,10.3000,10.2800,10.2800,635500,6538176.0000,3
2025-01-09,20250109133500000,sh.600000,10.2800,10.2900,10.2600,10.2700,543900,5589056.0000,3
2025-01-09,20250109134000000,sh.600000,10.2700,10.2800,10.2400,10.2500,623700,6395328.0000,3
2025-01-09,20250109134500000,sh.600000,10.2500,10.2500,10.2300,10.2400,230800,2363360.0000,3
2025-01-09,20250109135000000,sh.600000,10.2300,10.2400,10.2200,10.2200,546600,5591936.0000,3
2025-01-09,20250109135500000,sh.600000,10.2200,10.2400,10.2200,10.2400,537000,5491136.0000,3
2025-01-09,20250109140000000,sh.600000,10.2400,10.2400,10.2100,10.2200,539800,5517984.0000,3
2025-01-09,20250109140500000,sh.600000,10.2200,10.2200,10.1800,10.2000,920700,9386976.0000,3
2025-01-09,20250109141000000,sh.600000,10.2000,10.2300,10.1900,10.2200,1145300,11693440.0000,3
2025-01-09,20250109141500000,sh.600000,10.2200,10.2500,10.2200,10.2300,553100,5662752.0000,3
2025-01-09,20250109142000000,sh.600000,10.2200,10.2400,10.2200,10.2300,528400,5404864.0000,3
2025-01-09,20250109142500000,sh.600000,10.2200,10.2300,10.2000,10.2200,316400,3232160.0000,3
2025-01-09,20250109143000000,sh.600000,10.2100,10.2300,10.1900,10.2100,512200,5228672.0000,3
2025-01-09,20250109143500000,sh.600000,10.2100,10.2400,10.2000,10.2300,513000,5244320.0000,3
2025-01-09,20250109144000000,sh.600000,10.2300,10.2400,10.2200,10.2300,493300,5047072.0000,3
2025-01-09,20250109144500000,sh.600000,10.2300,10.2400,10.2200,10.2200,616100,6299520.0000,3
2025-01-09,20250109145000000,sh.600000,10.2200,10.2300,10.2100,10.2300,575200,5878592.0000,3
2025-01-09,20250109145500000,sh.600000,10.2300,10.2300,10.2100,10.2200,787800,8050624.0000,3
2025-01-09,20250109150000000,sh.600000,10.2200,10.2300,10.1900,10.1900,1576000,16083680.0000,3
2025-01-10,20250110093500000,sh.600000,10.2300,10.2800,10.2100,10.2100,1589400,16272921.0000,3
